IDDIST;PROVINCIA;DISTRITO;antiguedad;nro_banios;nro_pisos;nro_cocheras;nro_dormitorios;estado_de_inmueble;precio_soles;latitud;longitud;area_constr_m2;area_total_m2
150116;Lima;Lince;3;2;1;1;3;Excelente;300000;-12.0836387;-77.0337135;200;200
150131;Lima;SanIsidro;5;5;2;5;4;Muy bueno;1674000;-12.09508427;-77.03376174;367;372
150122;Lima;Miraflores;9;3;2;2;5+;A Remodelar;890000;-12.1251164;-77.0337941;410;380
150131;Lima;SanIsidro;2;3;2;0;3;Remodelado;1674000;-12.0955463;-77.0338204;367;376
150116;Lima;Lince;4;2;2;2;4;Bueno;499000;-12.0880834;-77.0338981;270;239
150122;Lima;Miraflores;3;4;3;2;5+;Bueno;610000;-12.1271318;-77.0339171;450;190
150116;Lima;Lince;4;5;1;4;5+;;510000;-12.07070482;-77.03397283;300;267
150113;Lima;JesusMaria;2;5;3;1;5+;;620000;-12.0709585;-77.0340339;650;650
150122;Lima;Miraflores;4;3;3;2;5+;A Remodelar;610000;-12.1263294;-77.0340476;400;190
150128;Lima;Rimac;3;4;4;1;5+;Muy bueno;135000;-12.01004324;-77.03409343;236;236
150101;Lima;CercadoDeLima;1;5;2;0;5+;Bueno;1100000;-12.04852866;-77.03425056;830;830
150131;Lima;SanIsidro;4;4;2;3;4;Excelente;1480000;-12.0961192;-77.0343133;450;575
150131;Lima;SanIsidro;5;3;4;4;4;Bueno;1500000;-12.09517868;-77.03437328;304;550
150131;Lima;SanIsidro;2;4;2;4;4;Excelente;3250000;-12.0999147;-77.0343841;642;627
150131;Lima;SanIsidro;1;4;2;2;4;Remodelado;1800000;-12.0923964;-77.0345512;500;528
150131;Lima;SanIsidro;2;3;3;2;4;Excelente;380000;-12.10096287;-77.03462077;235;100
150110;Lima;Comas;1;5;3;1;4;Excelente;210000;-11.8790818;-77.0346432;260;160
150131;Lima;SanIsidro;6;4;3;2;5+;;1390000;-12.1065946;-77.0346894;467;467
150122;Lima;Miraflores;3;5;2;2;4;;2800000;-12.1093389;-77.0347077;578;600
150131;Lima;SanIsidro;3;4;2;2;5+;Bueno;1500000;-12.10479044;-77.03472973;300;250
150122;Lima;Miraflores;1;5;3;2;5+;Remodelado;670000;-12.1155158;-77.03474515;380;380
150113;Lima;JesusMaria;6;4;2;4;5+;Bueno;3800000;-12.1008669;-77.0347871;809;1000
150131;Lima;SanIsidro;3;5;2;4;5+;Bueno;3800000;-12.1008669;-77.0347871;1500;900
150131;Lima;SanIsidro;2;4;2;5;4;Remodelado;3500000;-12.1008669;-77.0347871;628;628
150131;Lima;SanIsidro;2;5;2;5;4;Remodelado;3500000;-12.1008669;-77.0347871;642;628
150131;Lima;SanIsidro;8;3;3;0;5+;;2850000;-12.1008669;-77.0347871;381;763
150131;Lima;SanIsidro;8;3;3;2;3;Bueno;2300000;-12.1008669;-77.0347871;436;387
150131;Lima;SanIsidro;5;3;2;4;3;;1950000;-12.1008669;-77.0347871;520;505
150131;Lima;SanIsidro;8;4;2;4;3;Remodelado;1700000;-12.1008669;-77.0347871;360;330
150131;Lima;SanIsidro;4;4;2;2;3;;1700000;-12.1008669;-77.0347871;360;330
150131;Lima;SanIsidro;1;4;3;4;3;;1700000;-12.1008669;-77.0347871;500;500
150131;Lima;SanIsidro;8;4;2;4;3;;1680000;-12.1008669;-77.0347871;360;330
150131;Lima;SanIsidro;7;3;2;1;4;A Remodelar;1500000;-12.1008669;-77.0347871;300;252
150131;Lima;SanIsidro;3;3;3;2;3;Remodelado;1400000;-12.1008669;-77.0347871;350;300
150131;Lima;SanIsidro;4;3;3;1;4;A Remodelar;1300000;-12.1008669;-77.0347871;400;430
150131;Lima;SanIsidro;4;5;2;0;3;Excelente;1098000;-12.1008669;-77.0347871;325;325
150131;Lima;SanIsidro;4;2;2;2;4;A Remodelar;1080450;-12.1008669;-77.0347871;360;309
150131;Lima;SanIsidro;7;3;2;2;4;Bueno;990000;-12.1008669;-77.0347871;400;200
150131;Lima;SanIsidro;4;3;2;2;4;Bueno;990000;-12.1008669;-77.0347871;400;240
150131;Lima;SanIsidro;3;3;3;1;5+;;730000;-12.1008669;-77.0347871;394;384
150131;Lima;SanIsidro;3;4;3;2;5+;;690000;-12.1008669;-77.0347871;360;187
150131;Lima;SanIsidro;2;4;2;4;3;Bueno;680000;-12.1008669;-77.0347871;285;384
150128;Lima;Rimac;3;3;3;0;5+;Remodelado;65000;-12.0279277;-77.0348221;130;130
150131;Lima;SanIsidro;3;3;3;3;4;Excelente;1160000;-12.0940302;-77.0348652;403;403
150131;Lima;SanIsidro;3;3;3;3;4;Excelente;1160000;-12.0940302;-77.0348652;403;403
150120;Lima;MagdalenaDelMar;5;5;3;2;4;Remodelado;860000;-12.09259;-77.0349107;378;325
150131;Lima;SanIsidro;6;3;1;3;3;Bueno;1400000;-12.0965675;-77.034959;500;550
150101;Lima;CercadoDeLima;6;3;2;2;4;Bueno;750000;-12.0655197;-77.0350158;498;725
150106;Lima;Carabayllo;3;4;2;1;5+;;160000;-11.88636879;-77.03502355;196;120
150131;Lima;SanIsidro;5;2;3;2;5+;A Remodelar;1450000;-12.10364406;-77.03504338;321;423
150131;Lima;SanIsidro;3;3;2;3;4;;1880375;-12.1061951;-77.0350467;537;537
150106;Lima;Carabayllo;3;3;3;1;5+;Muy bueno;140000;-11.89613916;-77.03511656;220;153
150122;Lima;Miraflores;4;3;3;3;4;A Remodelar;730000;-12.1187498;-77.0351417;400;400
150131;Lima;SanIsidro;3;3;2;3;4;Bueno;1880375;-12.1064067;-77.0351466;537;537
150106;Lima;Carabayllo;1;3;2;1;5+;Muy bueno;125000;-11.8764125;-77.0352171;233;120
150131;Lima;SanIsidro;9;4;2;2;3;;1700000;-12.1082344;-77.035266;360;350
150106;Lima;Carabayllo;1;4;2;1;5+;Excelente;125000;-11.87646985;-77.03526909;233;233
150106;Lima;Carabayllo;5;2;3;0;3;Excelente;52000;-11.8510268;-77.0353008;99;49
150101;Lima;CercadoDeLima;8;3;2;1;5+;A Remodelar;725000;-12.06779602;-77.03534425;310;210
150131;Lima;SanIsidro;3;3;2;2;2;;643000;-12.0964663;-77.035501;330;330
150106;Lima;Carabayllo;1;5;3;1;5+;;150000;-11.87559836;-77.03552563;350;138
150106;Lima;Carabayllo;3;5;2;1;4;Muy bueno;114588;-11.88577186;-77.03554145;269;120
150131;Lima;SanIsidro;6;3;2;4;4;Bueno;1500000;-12.09560848;-77.03560554;304;550
150122;Lima;Miraflores;4;3;2;1;4;Muy bueno;400000;-12.1179536;-77.0357867;300;260
150128;Lima;Rimac;4;4;3;0;5+;A Remodelar;275000;-12.02373878;-77.03596861;250;260
150116;Lima;Lince;3;5;3;0;5+;;600000;-12.0815475;-77.0360162;270;130
150122;Lima;Miraflores;5;2;3;0;3;Bueno;280000;-12.1194739;-77.036067;140;100
150131;Lima;SanIsidro;3;5;2;5;5+;;6800000;-12.0947219;-77.036091;1089;1208
150131;Lima;SanIsidro;2;5;3;3;5+;Bueno;750000;-12.0947219;-77.036091;340;340
150131;Lima;SanIsidro;4;5;3;2;4;Muy bueno;720000;-12.0947219;-77.036091;407;378
150122;Lima;Miraflores;4;2;2;2;4;Regular;1050000;-12.1100707;-77.0362166;280;380
150106;Lima;Carabayllo;3;2;2;0;3;Bueno;69000;-11.89260669;-77.03635374;130;130
150106;Lima;Carabayllo;9;5;3;1;5+;Remodelado;150000;-11.87732738;-77.03648935;350;350
150131;Lima;SanIsidro;3;2;3;0;3;;1280000;-12.0918431;-77.0365236;380;610
150110;Lima;Comas;4;2;1;1;5+;Muy bueno;100000;-11.9219536;-77.0367411;160;160
150131;Lima;SanIsidro;6;5;4;4;5+;A Remodelar;1500000;-12.09111438;-77.03675413;649;584
150106;Lima;Carabayllo;3;5;2;1;5+;Muy bueno;157000;-11.8982772;-77.0367714;348;348
150122;Lima;Miraflores;4;3;3;2;4;;618000;-12.1102507;-77.0368785;260;300
150122;Lima;Miraflores;3;1;1;1;2;;370000;-12.11044205;-77.03700864;180;252
150116;Lima;Lince;4;3;2;1;4;;235000;-12.08964054;-77.03734243;150;248
150131;Lima;SanIsidro;3;5;3;2;5+;Bueno;1300000;-12.09977589;-77.03749077;300;430
150122;Lima;Miraflores;1;5;3;0;5+;Excelente;1760000;-12.11197496;-77.03757082;260;440
150106;Lima;Carabayllo;8;1;2;1;1;Excelente;180000;-11.88365;-77.037629;240;240
150131;Lima;SanIsidro;1;4;3;1;3;Muy bueno;1000000;-12.1029756;-77.0376828;358;300
150106;Lima;Carabayllo;3;2;3;0;3;;65000;-11.9006586;-77.0376932;153;153
150131;Lima;SanIsidro;5;4;2;2;5+;;3240000;-12.1012259;-77.037736;555;720
150122;Lima;Miraflores;1;2;3;0;3;A Remodelar;143000;-12.119177;-77.0378317;45;45
150106;Lima;Carabayllo;3;2;1;0;2;Excelente;90000;-11.86568476;-77.03811691;100;100
150106;Lima;Carabayllo;3;4;3;1;4;;105000;-11.82608475;-77.03812434;138;76
150131;Lima;SanIsidro;8;4;2;4;3;;3300000;-12.0951066;-77.038127;380;595
150122;Lima;Miraflores;1;3;3;2;3;Remodelado;2200000;-12.12307242;-77.03816019;467;400
150106;Lima;Carabayllo;3;2;1;0;2;Excelente;80000;-11.86525101;-77.03820649;100;100
150110;Lima;Comas;3;5;1;1;3;Muy bueno;145000;-11.9007426;-77.0383743;100;150
150106;Lima;Carabayllo;3;4;3;1;4;;105000;-11.82503464;-77.03838183;138;76
150131;Lima;SanIsidro;5;2;3;1;4;A Remodelar;550000;-12.1015586;-77.0384308;328;195
150122;Lima;Miraflores;3;3;2;2;3;Remodelado;997000;-12.11076736;-77.03851998;290;326
150131;Lima;SanIsidro;5;3;3;2;5+;;1395000;-12.1060579;-77.0387573;616;465
150131;Lima;SanIsidro;4;5;3;2;5+;Muy bueno;1395000;-12.1060579;-77.0387573;616;465
150122;Lima;Miraflores;6;4;2;2;4;Bueno;630000;-12.1235327;-77.0388435;350;319
150122;Lima;Miraflores;6;5;3;4;5+;Regular;1000000;-12.114102;-77.03893;496;248
150113;Lima;JesusMaria;3;1;2;1;3;;528000;-12.07467381;-77.03897426;250;264
150110;Lima;Comas;3;3;1;0;5+;Bueno;79000;-11.92208155;-77.03922517;159;159
150122;Lima;Miraflores;1;4;3;2;4;Muy bueno;799000;-12.1113615;-77.039244;440;440
150106;Lima;Carabayllo;4;1;1;1;2;Excelente;130000;-11.82653;-77.0392573;55;97
150106;Lima;Carabayllo;6;3;2;1;3;Bueno;70000;-11.82653;-77.0392573;100;100
150131;Lima;SanIsidro;3;4;3;2;3;Remodelado;1020000;-12.109555;-77.039261;300;300
150101;Lima;CercadoDeLima;5;2;2;0;4;Bueno;145000;-12.05156137;-77.03928256;117;117
150106;Lima;Carabayllo;3;5;3;0;5+;;159000;-11.8938579;-77.0394257;536;200
150131;Lima;SanIsidro;3;3;3;4;4;Muy bueno;1395000;-12.10825965;-77.03948243;616;415
150116;Lima;Lince;3;3;3;1;5+;Regular;435000;-12.08707832;-77.03949055;350;182
150131;Lima;SanIsidro;1;3;2;5;3;Muy bueno;730000;-12.0932366;-77.0394938;500;330
150110;Lima;Comas;1;3;2;0;4;Bueno;160000;-11.9011159;-77.0397311;280;280
150131;Lima;SanIsidro;1;5;2;2;5+;;1395000;-12.1090528;-77.0397622;616;465
150116;Lima;Lince;1;4;2;2;4;Remodelado;890000;-12.0915145;-77.0398039;312;238
150122;Lima;Miraflores;3;4;2;2;3;Remodelado;995000;-12.11167355;-77.03980401;290;326
150113;Lima;JesusMaria;6;4;2;4;5+;;3800000;-12.079358;-77.039824;809;1000
150131;Lima;SanIsidro;4;5;2;4;4;;5500000;-12.0969502;-77.0398663;730;660
150122;Lima;Miraflores;6;3;3;2;5+;;395000;-12.11630363;-77.03991522;230;127
150106;Lima;Carabayllo;3;4;3;2;5+;Excelente;235000;-11.8254539;-77.0399238;160;160
150122;Lima;Miraflores;6;3;3;2;5+;Bueno;395000;-12.11633151;-77.03994786;230;127
150131;Lima;SanIsidro;1;4;3;3;4;Remodelado;2800000;-12.0952651;-77.0400804;750;600
150131;Lima;SanIsidro;7;5;3;5;5+;;2200000;-12.0952651;-77.0400804;700;400
150131;Lima;SanIsidro;3;5;2;4;5+;Excelente;2000000;-12.0952651;-77.0400804;535;630
150131;Lima;SanIsidro;1;4;2;3;3;;1938000;-12.0952651;-77.0400804;491;646
150131;Lima;SanIsidro;2;4;3;0;3;Bueno;1650000;-12.0952651;-77.0400804;500;500
150131;Lima;SanIsidro;1;4;2;3;3;;1584000;-12.0952651;-77.0400804;400;528
150131;Lima;SanIsidro;1;4;3;2;4;A Remodelar;1500000;-12.0952651;-77.0400804;300;500
150131;Lima;SanIsidro;1;3;3;4;3;Remodelado;1300000;-12.0952651;-77.0400804;389;365
150131;Lima;SanIsidro;6;3;2;2;3;Bueno;1300000;-12.0952651;-77.0400804;321;423
150131;Lima;SanIsidro;1;4;3;4;3;;1237460;-12.0952651;-77.0400804;278;341
150131;Lima;SanIsidro;3;4;3;2;5+;Bueno;980000;-12.0952651;-77.0400804;417;300
150131;Lima;SanIsidro;2;4;3;3;4;Bueno;896000;-12.0952651;-77.0400804;382;316
150131;Lima;SanIsidro;3;4;3;2;5+;Muy bueno;695000;-12.0952651;-77.0400804;380;187
150131;Lima;SanIsidro;3;3;3;0;3;;470000;-12.0952651;-77.0400804;275;200
150131;Lima;SanIsidro;6;2;2;2;4;A Remodelar;450000;-12.0952651;-77.0400804;360;200
150122;Lima;Miraflores;6;5;2;2;4;;630000;-12.1229473;-77.040082;350;320
150131;Lima;SanIsidro;3;2;2;0;4;;1500000;-12.09490215;-77.04011075;320;604
150110;Lima;Comas;1;3;2;1;3;Muy bueno;150000;-11.9008828;-77.0401536;300;156
150101;Lima;CercadoDeLima;3;3;2;4;3;A Remodelar;350000;-12.0588344;-77.0402235;150;256
150116;Lima;Lince;3;4;2;2;5+;Regular;535000;-12.09311455;-77.04023564;260;170
150122;Lima;Miraflores;4;5;3;2;4;;1000000;-12.1155223;-77.0404348;550;211
150122;Lima;Miraflores;7;3;3;5;3;Remodelado;900000;-12.1155223;-77.0404348;334;217
150110;Lima;Comas;3;2;3;0;3;;150000;-11.9104107;-77.0404876;150;100
150131;Lima;SanIsidro;3;2;2;2;4;Excelente;1300000;-12.0916098;-77.0406038;320;600
150131;Lima;SanIsidro;4;3;3;2;4;Muy bueno;1395000;-12.1102837;-77.04066835;616;465
150116;Lima;Lince;3;2;1;1;3;Muy bueno;385000;-12.0900971;-77.0407635;180;200
150122;Lima;Miraflores;2;5;3;1;5+;A Remodelar;600000;-12.10987443;-77.04080335;250;152
150131;Lima;SanIsidro;1;4;2;0;3;Muy bueno;2100000;-12.0953094;-77.0409084;370;540
150131;Lima;SanIsidro;1;5;3;2;5+;;2100000;-12.0953094;-77.0409084;700;400
150112;Lima;Independencia;9;3;2;2;5+;;150000;-11.9838594;-77.04091341;100;200
150106;Lima;Carabayllo;5;3;3;1;3;Excelente;75000;-11.8236332;-77.0409746;100;138
150131;Lima;SanIsidro;4;4;2;3;4;;2200000;-12.0930997;-77.0412175;431;533
150122;Lima;Miraflores;1;5;4;2;5+;Bueno;1100000;-12.116474;-77.041557;300;300
150122;Lima;Miraflores;5;4;3;2;3;Bueno;1100000;-12.116474;-77.041557;380;357
150122;Lima;Miraflores;6;4;2;2;3;Remodelado;990000;-12.116474;-77.041557;290;319
150122;Lima;Miraflores;6;4;2;2;4;;620000;-12.12092658;-77.04169921;350;320
150131;Lima;SanIsidro;8;2;2;1;3;;1200000;-12.0936413;-77.0417509;317;351
70105;Callao;LaPunta;5;2;2;1;4;Muy bueno;410000;-12.120358;-77.041842;370;272
150131;Lima;SanIsidro;1;2;2;1;3;Remodelado;1200000;-12.0938207;-77.0419941;352;318
150131;Lima;SanIsidro;2;2;2;1;3;Remodelado;1200000;-12.0938207;-77.0419941;318;350
150131;Lima;SanIsidro;4;4;2;2;4;Remodelado;1100000;-12.0938207;-77.0419941;420;317
150116;Lima;Lince;3;5;3;2;5+;Muy bueno;780000;-12.089382;-77.0420672;384;304
150106;Lima;Carabayllo;8;2;3;1;3;Excelente;50000;-11.82388667;-77.04224162;75;76
150110;Lima;Comas;3;2;2;1;5+;Excelente;135000;-11.91035941;-77.04225669;175;160
150106;Lima;Carabayllo;3;5;4;0;5+;;133200;-11.832763;-77.042314;300;90
150113;Lima;JesusMaria;8;5;3;4;5+;Excelente;935000;-12.07328228;-77.04234135;347;624
150131;Lima;SanIsidro;8;5;2;4;4;Bueno;3500000;-12.10556286;-77.04250904;820;420
150131;Lima;SanIsidro;1;4;2;5;4;Muy bueno;2600000;-12.094649;-77.0426945;400;604
150135;Lima;SanMartinDePorres;1;2;3;1;5+;;160000;-12.0463731;-77.042754;225;225
150102;Lima;Ancon;3;1;2;0;3;;65000;-12.0463731;-77.042754;60;140
150110;Lima;Comas;2;5;3;2;5+;Muy bueno;189200;-11.90907376;-77.04297306;337;525
150122;Lima;Miraflores;3;4;3;3;4;;1290000;-12.1128414;-77.0429846;400;245
150122;Lima;Miraflores;6;2;2;2;4;Bueno;1150000;-12.1108347;-77.0430436;472;497
150122;Lima;Miraflores;6;2;2;1;4;Bueno;590000;-12.1108347;-77.0430436;306;280
150131;Lima;SanIsidro;3;3;1;2;3;Muy bueno;570000;-12.09081157;-77.04315409;298;400
150131;Lima;SanIsidro;8;4;3;4;4;Muy bueno;3500000;-12.1053985;-77.0431685;819;420
150116;Lima;Lince;4;2;3;2;3;A Remodelar;460000;-12.090604;-77.04324787;218;155
150116;Lima;Lince;3;3;2;1;4;Remodelado;385000;-12.08989396;-77.04327638;181;200
150106;Lima;Carabayllo;1;5;2;1;2;;89000;-11.8938837;-77.0433456;60;200
150116;Lima;Lince;4;3;3;2;4;Bueno;450000;-12.09034356;-77.04336059;218;155
150106;Lima;Carabayllo;3;5;5;0;5+;A Remodelar;159000;-11.86161947;-77.04346058;595;140
150116;Lima;Lince;4;3;2;1;3;Bueno;372000;-12.0835325;-77.0436282;300;365
150106;Lima;Carabayllo;3;3;2;1;5+;Bueno;99000;-11.89589897;-77.04383636;120;120
150131;Lima;SanIsidro;1;4;2;4;3;Bueno;1450000;-12.1091968;-77.0439143;378;440
150113;Lima;JesusMaria;4;4;2;1;4;Excelente;360000;-12.0765833;-77.0439397;200;140
150113;Lima;JesusMaria;3;5;3;2;5+;Muy bueno;415000;-12.0750295;-77.04402243;270;170
150131;Lima;SanIsidro;4;3;2;3;3;A Remodelar;1350000;-12.1094416;-77.0441619;300;370
150106;Lima;Carabayllo;6;2;2;2;4;;210000;-11.89540812;-77.04418218;116;176
150131;Lima;SanIsidro;5;4;2;1;3;Muy bueno;1200000;-12.0970121;-77.044657;351;317
150131;Lima;SanIsidro;4;4;2;1;3;;1200000;-12.0970121;-77.044657;351;317
150116;Lima;Lince;3;5;3;1;5+;;385000;-12.08412795;-77.04466934;270;162
150113;Lima;JesusMaria;5;4;2;1;5+;Muy bueno;550000;-12.076304;-77.04468;320;270
150131;Lima;SanIsidro;3;3;2;5;4;Excelente;1640000;-12.106221;-77.0447378;350;350
150110;Lima;Comas;3;3;3;0;4;Muy bueno;150000;-11.94183059;-77.04483364;200;270
150113;Lima;JesusMaria;3;3;2;5;5+;Excelente;5500000;-12.0821388;-77.0449894;708;1307
150106;Lima;Carabayllo;3;5;3;2;5+;Bueno;150000;-11.8941301;-77.0450356;360;540
150131;Lima;SanIsidro;1;5;3;3;4;Remodelado;2500000;-12.1069965;-77.0451126;560;420
150109;Lima;Cieneguilla;4;3;1;5;3;Remodelado;890000;-11.9167506;-77.0451976;450;3574
150110;Lima;Comas;3;2;2;0;2;;120000;-11.9158902;-77.0454156;200;200
150106;Lima;Carabayllo;7;3;2;2;3;Muy bueno;210000;-11.89312851;-77.04547001;232;175
150131;Lima;SanIsidro;6;3;2;4;3;Remodelado;1750000;-12.1064971;-77.0456523;520;505
150131;Lima;SanIsidro;2;3;3;3;3;Bueno;1400000;-12.1064971;-77.0456523;450;400
150106;Lima;Carabayllo;2;2;2;1;2;Muy bueno;75000;-11.8412379;-77.045739;180;110
150131;Lima;SanIsidro;4;4;3;2;4;Bueno;1800000;-12.1006902;-77.0457695;430;389
150131;Lima;SanIsidro;9;3;2;4;3;;1500000;-12.1006902;-77.0457695;389;365
150131;Lima;SanIsidro;1;4;3;2;4;Remodelado;1300000;-12.1006902;-77.0457695;500;360
150116;Lima;Lince;5;2;3;2;4;A Remodelar;680000;-12.0899357;-77.04586749;357;242
150113;Lima;JesusMaria;3;3;2;2;4;A Remodelar;305000;-12.0733321;-77.0459209;238;238
150106;Lima;Carabayllo;3;2;2;1;3;Muy bueno;120000;-11.858718;-77.046155;126;126
150131;Lima;SanIsidro;3;3;2;2;3;Bueno;650000;-12.09348324;-77.04623328;300;300
150131;Lima;SanIsidro;2;5;3;5;4;Bueno;2850000;-12.10344376;-77.04627664;717;309
150113;Lima;JesusMaria;5;3;3;1;4;A Remodelar;307000;-12.07687893;-77.04637319;191;266
150131;Lima;SanIsidro;3;4;3;5;4;Excelente;2850000;-12.10326607;-77.0463757;717;717
150105;Lima;Brenia;8;3;3;1;5+;Muy bueno;274999;-12.06191705;-77.04675458;286;286
150122;Lima;Miraflores;3;3;3;2;3;Bueno;750000;-12.115826;-77.046837;240;240
150131;Lima;SanIsidro;5;5;3;2;4;Bueno;890000;-12.0968027;-77.0468667;414;313
150106;Lima;Carabayllo;1;4;2;1;3;;250000;-11.8629403;-77.0469326;190;132
150106;Lima;Carabayllo;2;3;2;0;5+;Excelente;110000;-11.8453756;-77.0469828;220;220
150140;Lima;SantiagoDeSurco;2;4;2;3;5+;Muy bueno;550000;-12.0961678;-77.0469878;155;202
150116;Lima;Lince;3;3;2;4;4;Excelente;465000;-12.0893489;-77.0472325;247;201
150110;Lima;Comas;8;4;3;1;5+;Excelente;122000;-11.93136837;-77.04723743;240;240
150131;Lima;SanIsidro;3;4;3;5;5+;Excelente;1200000;-12.1030417;-77.0472509;430;430
150105;Lima;Brenia;3;2;1;0;3;Remodelado;185000;-12.0609952;-77.0475873;150;150
150110;Lima;Comas;2;4;2;1;5+;Muy bueno;190000;-11.9150865;-77.0478482;223;223
150110;Lima;Comas;7;5;3;1;5+;Excelente;135000;-11.9150865;-77.0478482;153;153
150110;Lima;Comas;3;1;1;0;3;;129000;-11.9150865;-77.0478482;100;160
150110;Lima;Comas;3;5;1;0;2;Excelente;65000;-11.9493623;-77.0479051;128;144
150106;Lima;Carabayllo;1;3;2;2;3;;99000;-11.856839;-77.04793923;100;120
150106;Lima;Carabayllo;3;5;3;1;5+;Excelente;232000;-11.86019639;-77.04799815;350;132
150131;Lima;SanIsidro;5;4;3;3;5+;Muy bueno;990000;-12.0890184;-77.0480936;504;504
150112;Lima;Independencia;3;3;3;1;5+;Muy bueno;200000;-11.9756769;-77.0481093;452;200
150131;Lima;SanIsidro;5;3;2;5;4;A Remodelar;2500000;-12.0925664;-77.0482369;450;620
150106;Lima;Carabayllo;3;5;2;1;5+;Excelente;130000;-11.85957642;-77.04823726;210;106
150113;Lima;JesusMaria;3;3;3;1;5+;Bueno;380000;-12.0737951;-77.04835;230;140
150113;Lima;JesusMaria;3;2;3;1;5+;Bueno;360000;-12.0737951;-77.04835;230;140
150131;Lima;SanIsidro;4;4;2;3;4;;2935000;-12.0936485;-77.0484095;669;1048
150110;Lima;Comas;1;5;3;2;5+;Remodelado;254000;-11.9315745;-77.0486445;320;360
150106;Lima;Carabayllo;3;1;3;0;2;;31000;-11.8598269;-77.0486823;54;54
150110;Lima;Comas;3;5;2;2;5+;Muy bueno;165000;-11.95268229;-77.04870857;158;318
150135;Lima;SanMartinDePorres;5;3;3;1;5+;A Remodelar;110000;-12.0276788;-77.0487239;300;172
150131;Lima;SanIsidro;3;4;3;3;5+;A Remodelar;1000000;-12.0884749;-77.0487448;520;504
150110;Lima;Comas;1;5;3;2;5+;A Remodelar;170000;-11.9226161;-77.0487985;289;289
150110;Lima;Comas;1;4;3;1;5+;Muy bueno;155000;-11.9226161;-77.0487985;260;120
150131;Lima;SanIsidro;5;4;3;3;5+;Bueno;990000;-12.08901;-77.049093;540;504
150110;Lima;Comas;6;5;3;0;4;A Remodelar;148000;-11.9557514;-77.0491228;228;228
150113;Lima;JesusMaria;1;3;3;2;4;;795000;-12.0837824;-77.04914336;223;203
150131;Lima;SanIsidro;7;5;3;2;4;Remodelado;1000000;-12.0897425;-77.0491669;410;240
150131;Lima;SanIsidro;1;4;3;3;3;Remodelado;2600000;-12.1055134;-77.0493732;780;600
150131;Lima;SanIsidro;3;4;2;2;4;Bueno;1470000;-12.1070408;-77.04939013;350;420
150131;Lima;SanIsidro;3;5;3;5;5+;Excelente;2200000;-12.1029929;-77.0495607;821;821
150131;Lima;SanIsidro;4;3;1;4;3;Bueno;2000000;-12.1029929;-77.0495607;331;608
150131;Lima;SanIsidro;3;4;3;4;3;A Remodelar;1680000;-12.1029929;-77.0495607;376;680
150120;Lima;MagdalenaDelMar;3;3;2;4;5+;;650000;-12.0943273;-77.049871;220;250
150131;Lima;SanIsidro;3;4;2;5;5+;Muy bueno;2000000;-12.0918645;-77.0499255;445;925
150131;Lima;SanIsidro;4;5;2;4;5+;Excelente;1800000;-12.091898;-77.0499354;700;657
150131;Lima;SanIsidro;3;4;3;3;3;;2800000;-12.10712729;-77.04995155;800;574
150131;Lima;SanIsidro;7;5;3;3;3;;2400000;-12.10724268;-77.0500052;780;600
150110;Lima;Comas;3;5;3;1;3;;180000;-11.9383935;-77.050091;300;300
150110;Lima;Comas;9;3;2;3;4;Muy bueno;113000;-11.90154535;-77.05015775;256;128
150113;Lima;JesusMaria;1;3;3;0;4;;248000;-12.0747777;-77.05015932;173;173
150131;Lima;SanIsidro;4;4;2;3;4;Bueno;1400000;-12.0872059;-77.0501726;400;428
150131;Lima;SanIsidro;2;4;2;4;4;Muy bueno;1800000;-12.1033403;-77.05020905;444;475
150131;Lima;SanIsidro;5;4;2;3;4;Remodelado;1800000;-12.10354736;-77.05032513;373;475
150105;Lima;Brenia;3;5;1;0;3;;185000;-12.06375331;-77.05041264;150;150
150131;Lima;SanIsidro;5;4;3;3;3;A Remodelar;550000;-12.10313756;-77.05042228;271;156
150131;Lima;SanIsidro;5;3;2;5;3;;2500000;-12.0974372;-77.0504877;400;759
150110;Lima;Comas;1;5;3;1;5+;Excelente;170000;-11.91879696;-77.05050222;210;120
150131;Lima;SanIsidro;6;5;2;5;5+;;2800000;-12.09540183;-77.05064372;650;750
150113;Lima;JesusMaria;3;5;3;3;5+;Excelente;1250000;-12.0825241;-77.0506498;578;578
150113;Lima;JesusMaria;7;1;2;0;4;A Remodelar;315000;-12.0825241;-77.0506498;182;91
150106;Lima;Carabayllo;2;4;3;1;3;Excelente;138000;-11.8384284;-77.0507344;527;187
150110;Lima;Comas;3;4;2;1;5+;Excelente;175000;-11.9141583;-77.0507475;209;129
150110;Lima;Comas;3;4;2;1;5+;Excelente;175000;-11.9141583;-77.0507475;209;130
150131;Lima;SanIsidro;5;4;2;2;3;Bueno;1350000;-12.09754213;-77.0507603;417;588
150131;Lima;SanIsidro;3;4;2;2;3;Excelente;1350000;-12.09737231;-77.05077529;417;588
150131;Lima;SanIsidro;2;3;2;2;3;Remodelado;2100000;-12.09754379;-77.05097383;477;588
150113;Lima;JesusMaria;2;3;1;0;3;Remodelado;260000;-12.0728746;-77.05113173;160;160
150131;Lima;SanIsidro;4;4;3;3;3;Remodelado;2600000;-12.1048725;-77.0512535;780;600
150131;Lima;SanIsidro;4;3;2;3;4;Remodelado;2400000;-12.1048725;-77.0512535;600;600
